Speaker,Gender,Word,f0,F1,F2,F3,Duration,HasSuffix,FollowingPlace,IsSuffixBack,PrecedingPlace
10,female,ming,171.8034161,613.1303725,1593.207568,3301.03473,0.055192367,FALSE,velar,1,labial
10,female,ming,174.0836276,359.3507719,1010.74631,2315.366855,0.050376176,TRUE,velar,1,labial
11,male,ming,114.8692154,559.8606047,1156.441506,2717.21655,0.061350954,FALSE,velar,1,labial
11,male,ming,111.3038132,404.2689174,1135.469403,2304.74496,0.061500628,TRUE,velar,1,labial
12,male,ming,146.6558778,436.8984591,1225.814519,2042.37854,0.052910423,FALSE,velar,1,labial
12,male,ming,119.0945147,706.4341934,1514.657456,2689.244534,0.025340321,TRUE,velar,1,labial
13,male,ming,101.232237,437.7577183,890.9986395,2353.116189,0.04567213,TRUE,velar,1,labial
13,male,ming,104.3534927,464.7756243,1156.58984,2489.177404,0.099500102000000007,FALSE,velar,1,labial
14,female,ming,217.6644165,366.4118283,864.6769705,2080.541231,0.065815285,TRUE,velar,1,labial
14,female,ming,219.0139914,424.7644847,1080.928417,2418.38115,0.037257734,FALSE,velar,1,labial
15,male,ming,151.0704921,478.7483228,1061.219196,2640.198578,0.043110797,FALSE,velar,1,labial
15,male,ming,136.8358917,389.1487711,1289.476685,2470.959628,0.055703831,TRUE,velar,1,labial
16,male,ming,110.869908,282.3832078,849.2420919,2465.030075,0.041538354,TRUE,velar,1,labial
16,male,ming,117.2660858,443.9109029,930.3146513,2466.327009,0.060629473,FALSE,velar,1,labial
17,female,ming,249.2924589,689.5004864,1488.928097,3277.975297,0.079959272,FALSE,velar,1,labial
17,female,ming,244.6826939,585.7040341,792.8503211,3198.24649,0.072409174,TRUE,velar,1,labial
18,female,ming,187.3405792,402.105347,783.2036844,2518.416825,0.077925974,FALSE,velar,1,labial
18,female,ming,195.9966051,532.5260594,2209.331375,3287.180394,0.144044983,TRUE,velar,1,labial
19,female,ming,202.952109,309.967667,1167.363278,2127.648519,0.02754484,FALSE,velar,1,labial
19,female,ming,202.5126157,287.1165333,1347.046616,2238.455192,0.030444297,TRUE,velar,1,labial
2,female,ming,160.3155327,374.748743,1107.601678,2038.197636,0.04440538,TRUE,velar,1,labial
2,female,ming,156.3841577,378.3298599,1097.347397,1638.186984,0.066608071,FALSE,velar,1,labial
20,female,ming,226.8089534,363.5409302,1021.970443,2320.140536,0.170860064,FALSE,velar,1,labial
20,female,ming,246.8529444,307.9771121,948.6595281,2066.948383,0.061021451,TRUE,velar,1,labial
21,female,ming,202.0272813,597.8275364,1528.505251,3669.874295,0.121227829,TRUE,velar,1,labial
21,female,ming,--undefined--,442.7464163,1207.299684,2245.404777,0.076323887000000007,FALSE,velar,1,labial
22,female,ming,--undefined--,387.0555579,1385.018802,3068.431234,0.127597269,TRUE,velar,1,labial
22,female,ming,246.9739352,510.4159372,1359.102053,2633.041932,0.085095484,FALSE,velar,1,labial
23,female,ming,214.6508112,296.4568407,995.156685,2490.081115,0.062443707,FALSE,velar,1,labial
23,female,ming,238.1195695,287.6064101,962.1569383,2785.574535,0.070256586,TRUE,velar,1,labial
3,female,ming,222.6201763,819.0859461,1887.502883,3549.106251,0.024886439,TRUE,velar,1,labial
3,female,ming,221.0507252,520.0143564,1367.492288,1889.477137,0.054967343,FALSE,velar,1,labial
4,female,ming,151.4302334,295.6702683,668.5738653,1779.470017,0.095621639,TRUE,velar,1,labial
4,female,ming,165.522279,673.7510428,1776.061516,2351.683525,0.090322689,FALSE,velar,1,labial
5,female,ming,188.0313535,668.710685,1309.284953,3069.648791,0.055764896,FALSE,velar,1,labial
5,female,ming,238.3538716,398.7109715,900.3691947,2220.651156,0.07590222,TRUE,velar,1,labial
6,female,ming,191.5924601,304.2404728,1113.650172,2514.186561,0.057761944,FALSE,velar,1,labial
6,female,ming,208.7531189,241.0104321,1597.671614,3037.04903,0.063790226,TRUE,velar,1,labial
7,female,ming,172.1762331,420.3481433,1015.536727,2659.08142,0.055049962,FALSE,velar,1,labial
7,female,ming,180.3452151,348.5144771,2268.193826,3336.572882,0.090081756,TRUE,velar,1,labial
8,female,ming,196.0680005,246.0145663,1026.793465,2477.007931,0.062339772,TRUE,velar,1,labial
8,female,ming,197.1885702,579.6489997,1116.50553,3403.571451,0.085270903,FALSE,velar,1,labial
9,female,ming,199.676418,424.8235109,1275.131038,2258.443839,0.073701632,TRUE,velar,0,labial
9,female,ming,193.6891266,399.5415663,1408.854218,2397.443106,0.079777389,FALSE,velar,0,labial
1,female,mis,225.9686618,424.3367231,1533.981381,3376.20457,0.045677306,TRUE,coronal,1,labial
1,female,mis,186.5505624,463.7190649,1646.725246,2971.594869,0.111655636,FALSE,coronal,1,labial
10,female,mis,160.6809174,566.1879714,2072.79854,3432.286926,0.081213159,FALSE,coronal,1,labial
10,female,mis,222.0442429,522.2561951,1852.655669,3330.586688,0.057314019,TRUE,coronal,1,labial
11,male,mis,107.2742248,428.463167,1679.531078,3246.635561,0.070448461,FALSE,coronal,1,labial
11,male,mis,104.4299076,351.3782014,1590.774771,3111.768461,0.04292727,TRUE,coronal,1,labial
12,male,mis,106.7249989,373.0931603,1340.528212,2817.749427,0.063101366,TRUE,coronal,1,labial
12,male,mis,146.3520283,383.1669167,1117.734382,2040.278198,0.068430803,FALSE,coronal,1,labial
13,male,mis,105.8074539,466.6367608,1152.51433,2551.611664,0.038652967,FALSE,coronal,1,labial
13,male,mis,99.34835287,416.5939953,1080.662208,2471.41916,0.035239998,TRUE,coronal,1,labial
14,female,mis,191.1493776,462.0930498,1719.634132,3435.674802,0.041035494,FALSE,coronal,1,labial
14,female,mis,218.5867186,384.2458687,902.862058,2689.698779,0.059344287,TRUE,coronal,1,labial
15,male,mis,145.8199936,482.9009112,1409.609609,2503.611938,0.073843587,TRUE,coronal,1,labial
15,male,mis,151.9127315,497.5375355,1452.222414,2291.190918,0.083837587,FALSE,coronal,1,labial
16,male,mis,124.7468631,538.0427036,1760.025065,2787.926449,0.062874221,TRUE,coronal,1,labial
16,male,mis,109.0834145,459.6402496,1460.533113,2760.049128,0.058899446,FALSE,coronal,1,labial
17,female,mis,144.2015925,376.3912182,1579.068458,3084.928964,0.073893684,FALSE,coronal,1,labial
17,female,mis,224.9001637,389.33114870000003,1212.153839,3064.188565,0.080168265,TRUE,coronal,1,labial
18,female,mis,186.8881948,272.0860431,1623.840664,2963.441935,0.227210002,TRUE,coronal,1,labial
18,female,mis,238.9883119,427.0506336,1879.547495,3161.80425,0.078541729,FALSE,coronal,1,labial
19,female,mis,203.151441,374.3344341,1722.666464,3039.579701,0.052190223,FALSE,coronal,1,labial
2,female,mis,158.4203723,332.2184807,1344.857597,2739.021767,0.052944877,TRUE,coronal,1,labial
2,female,mis,215.6438371,408.7840736,1979.363012,3118.099358,0.04440538,FALSE,coronal,1,labial
20,female,mis,269.379745,240.0529562,710.7356468,1843.996392,0.085430032,FALSE,coronal,1,labial
20,female,mis,233.7609185,316.8025664,1138.261738,2179.724345,0.070174669,TRUE,coronal,1,labial
21,female,mis,204.7507238,579.1020553,851.3821518,2040.28306,0.089792809,TRUE,coronal,1,labial
21,female,mis,--undefined--,543.0042129,1057.603192,3350.838715,0.07328462,FALSE,coronal,1,labial
22,female,mis,--undefined--,486.2912106,1688.727109,3483.871678,0.060887286,FALSE,coronal,1,labial
22,female,mis,--undefined--,409.1703478,1716.697121,3024.121453,0.042547742,TRUE,coronal,1,labial
23,female,mis,221.6420285,504.2657697,1857.136875,3406.329424,0.102017132,FALSE,coronal,1,labial
3,female,mis,249.8155291,417.5764308,1793.297508,3379.528319,0.050209169,TRUE,coronal,1,labial
3,female,mis,236.634018,330.3651663,1932.563621,3223.399158,0.053995874,FALSE,coronal,1,labial
4,female,mis,176.2468709,340.0955597,2099.64474,3301.178875,0.080670384,TRUE,coronal,1,labial
4,female,mis,176.8752276,195.3331165,1613.248398,2135.457909,0.062986426,FALSE,coronal,1,labial
5,female,mis,208.3629871,649.8137548,1705.97796,3263.305623,0.091392469,FALSE,coronal,1,labial
5,female,mis,234.0278089,659.644903,1674.57296,3213.628933,0.052666847,TRUE,coronal,1,labial
6,female,mis,211.345825,341.7800656,808.9510754,2982.63281,0.058877209,FALSE,coronal,1,labial
6,female,mis,184.6859818,261.9346716,2258.993096,3215.05473,0.06561984,TRUE,coronal,1,labial
7,female,mis,195.2196119,545.4720196,1204.328986,3367.234865,0.10009084,FALSE,coronal,1,labial
8,female,mis,225.0672087,409.4861003,1812.961586,3623.320721,0.072609571,TRUE,coronal,1,labial
8,female,mis,171.5936671,434.7395816,1771.031518,3352.249051,0.096020358,FALSE,coronal,1,labial
9,female,mis,205.5333061,426.3115815,1577.650246,3281.686545,0.075019719,TRUE,coronal,1,labial
9,female,mis,175.7602081,541.5463804,1681.544781,3165.008629,0.087956371,FALSE,coronal,1,labial
1,female,pil,249.6463237,493.9750462,1267.2432,2839.490008,0.130499486,TRUE,lateral,1,labial
1,female,pil,--undefined--,344.8322836,1544.617796,2756.253215,0.040602049,FALSE,lateral,1,labial
10,female,pil,165.3391794,436.5290039,1154.884828,3132.04179,0.071628478,TRUE,lateral,1,labial
10,female,pil,177.2305472,512.2605146,1506.262515,2980.037756,0.092317009,FALSE,lateral,1,labial
11,male,pil,106.9823364,373.7976039,1097.788992,2523.245864,0.062211839,TRUE,lateral,1,labial
11,male,pil,116.803604,381.7158068,1345.446294,2495.421852,0.059089732,FALSE,lateral,1,labial
12,male,pil,152.8348319,375.8691377,1249.346806,2635.49649,0.064314301,FALSE,lateral,1,labial
12,male,pil,131.3121816,352.2951391,1180.81176,2547.2258,0.026676307,TRUE,lateral,1,labial
13,male,pil,112.2597359,427.6893792,969.2851153,2568.443909,0.044582038,TRUE,lateral,1,labial
13,male,pil,116.2104702,456.3966965,1091.981029,2650.124868,0.061096272,FALSE,lateral,1,labial
14,female,pil,249.7852685,485.950568,867.4023306,2806.442538,0.063048052,TRUE,lateral,1,labial
14,female,pil,185.6921074,391.6621726,1667.026243,3028.658633,0.048542608,FALSE,lateral,1,labial
15,male,pil,158.0796635,480.2263077,1102.595058,2918.038678,0.032376472,TRUE,lateral,1,labial
15,male,pil,147.9116544,550.7638166,1150.422522,2659.589254,0.060828046,FALSE,lateral,1,labial
16,male,pil,123.8327679,388.3471865,894.5360912,2714.311442,0.066433643,FALSE,lateral,1,labial
16,male,pil,126.8836599,383.8189431,885.2882256,2529.793342,0.046253561,TRUE,lateral,1,labial
17,female,pil,269.7760235,472.0060367,853.9059031,2943.779705,0.040839992,TRUE,lateral,1,labial
17,female,pil,233.372798,445.1116822,1051.068068,3175.675953,0.061086562,FALSE,lateral,1,labial
18,female,pil,186.6728515,396.6858653,1058.702487,3062.479752,0.145863211,TRUE,lateral,1,labial
18,female,pil,186.4284448,522.1580064,1466.362728,2932.811659,0.075736667,FALSE,lateral,1,labial
19,female,pil,205.6963987,359.8913408,1353.792699,2882.090475,0.056539409,FALSE,lateral,1,labial
20,female,pil,263.3630302,437.6743154,1077.921605,2828.96399,0.091532177,FALSE,lateral,1,labial
20,female,pil,282.9265193,458.1681227,1427.243938,2908.051091,0.070174669,TRUE,lateral,1,labial
21,female,pil,171.9008754,470.9306283,1046.955103,3182.512492,0.068132571,FALSE,lateral,1,labial
21,female,pil,231.6819603,480.4568312,1149.57547,3251.634024,0.043773994,TRUE,lateral,1,labial
22,female,pil,--undefined--,366.250104,1200.643326,3147.679075,0.057851554,FALSE,lateral,1,labial
22,female,pil,211.5072078,411.9272344,1045.304231,2855.41999,0.111504428,TRUE,lateral,1,labial
23,female,pil,231.6439192,409.9681758,1275.733402,3127.008338,0.101307741,TRUE,lateral,1,labial
23,female,pil,210.1514295,439.4104099,1130.780833,2934.166593,0.057219377,FALSE,lateral,1,labial
3,female,pil,223.2162298,413.6221911,1198.659025,2375.438452,0.0455737,FALSE,lateral,1,labial
3,female,pil,230.9103237,458.5709989,1040.668563,3395.020823,0.074248775,TRUE,lateral,1,labial
4,female,pil,185.5754474,527.5578216,1749.465477,3332.424708,0.050290497,FALSE,lateral,1,labial
4,female,pil,182.0389693,297.6957653,1217.086482,2594.623498,0.069882209,TRUE,lateral,1,labial
5,female,pil,233.5448078,520.7382292,1179.320585,2740.319125,0.060411971,FALSE,lateral,1,labial
5,female,pil,246.8583662,536.7886182,1183.051822,2943.415518,0.049568797,TRUE,lateral,1,labial
6,female,pil,182.6009588,381.9673885,1008.310824,2630.663622,0.075333571,TRUE,lateral,1,labial
6,female,pil,188.920596,433.7268666,908.9169351,2529.428886,0.051164249,FALSE,lateral,1,labial
7,female,pil,190.2232626,412.6376999,888.2376394,2726.791902,0.046709058,TRUE,lateral,1,labial
7,female,pil,193.9955801,391.0993541,1067.241621,3034.404585,0.063390865,FALSE,lateral,1,labial
8,female,pil,255.9700613,491.4894421,709.097254,3239.18371,0.050339746,TRUE,lateral,1,labial
8,female,pil,215.6437455,437.1973342,1936.752895,3319.877766,0.084053835,FALSE,lateral,1,labial
9,female,pil,217.4858903,452.4767457,1503.2013240000001,2882.361489,0.048881929,FALSE,lateral,1,labial
9,female,pil,225.4032959,375.7719334,915.8183477,2991.208136,0.055402744,TRUE,lateral,1,labial
1,female,pir,224.9751271,348.3157821,1740.835944,2779.76357,0.071053586,FALSE,coronal,0,labial
1,female,pir,235.2568159,626.9288983,1824.724054,2817.826888,0.037218545,TRUE,coronal,0,labial
10,female,pir,168.979126,675.8727802,2042.633612,2921.335135,0.067260853,FALSE,coronal,0,labial
10,female,pir,210.1387769,637.0437384,1952.186662,3013.198035,0.068673042,TRUE,coronal,0,labial
11,male,pir,109.7165097,503.5831375,1346.393585,2461.272029,0.061852116,TRUE,coronal,1,labial
11,male,pir,119.6672953,535.1636364,1446.270112,2413.700499,0.096070305,FALSE,coronal,1,labial
12,male,pir,156.9170508,350.1535646,1640.20243,2368.651118,0.035909704,FALSE,coronal,1,labial
12,male,pir,133.8289912,382.0689099,1582.353282,2314.009941,0.075777215,TRUE,coronal,1,labial
13,male,pir,126.6024724,477.3109442,1309.209816,2355.527316,0.035534582,FALSE,coronal,1,labial
13,male,pir,103.3957104,441.4057053,1338.601424,2431.67426,0.044045144,TRUE,coronal,1,labial
14,female,pir,212.1768642,494.9520053,1719.935706,2640.625285,0.03532478,FALSE,coronal,0,labial
14,female,pir,213.2309093,530.7790096,1669.150707,2660.055237,0.03404545,TRUE,coronal,0,labial
15,male,pir,159.0302692,542.5247915,1235.837555,2212.946962,0.041771524,TRUE,coronal,1,labial
15,male,pir,154.8232444,499.5489549,1388.483262,2451.714359,0.036443057,FALSE,coronal,1,labial
16,male,pir,144.5512035,503.1100268,1263.157452,2699.869884,0.057759424,FALSE,coronal,0,labial
16,male,pir,131.9321754,470.1666969,1278.005521,2750.845574,0.0564336,TRUE,coronal,0,labial
17,female,pir,250.8910343,492.9603287,1043.159993,2323.819474,0.025871434,TRUE,coronal,1,labial
17,female,pir,282.4590808,583.5778309,1562.504697,2988.72865,0.055448349,FALSE,coronal,1,labial
18,female,pir,206.5153346,452.3925142,1950.037477,3042.435435,0.131837903,TRUE,coronal,1,labial
18,female,pir,179.2961684,527.202817,1631.597228,2821.65639,0.075736667,FALSE,coronal,1,labial
19,female,pir,203.6116674,357.051634,1706.724972,2885.288725,0.071036693,FALSE,coronal,1,labial
19,female,pir,204.6391761,416.7182446,1736.071285,2570.82378,0.039142668,TRUE,coronal,1,labial
2,female,pir,173.2036857,365.1639116,1593.587387,3398.306558,0.071731768,TRUE,coronal,0,labial
2,female,pir,194.4183668,493.3351814,1716.619475,2886.671085,0.075147567,FALSE,coronal,0,labial
20,female,pir,295.7765427,455.958917,1178.643217,2542.291614,0.109838613,FALSE,coronal,1,labial
20,female,pir,255.0849939,408.7262251,1927.104174,2749.315803,0.076276814,TRUE,coronal,1,labial
21,female,pir,192.3746276,550.0796141,1632.48429,3309.063175,0.094529166,FALSE,coronal,0,labial
21,female,pir,212.1514698,503.4674607,1800.080835,2638.981009,0.092420797,TRUE,coronal,0,labial
22,female,pir,--undefined--,516.5385927,1333.301436,2304.835872,0.028609689,TRUE,coronal,1,labial
22,female,pir,--undefined--,591.4551833,1754.051494,3156.551313,0.035211924,FALSE,coronal,1,labial
23,female,pir,268.2823879,650.2720803,1595.091873,3043.243987,0.033995672,TRUE,coronal,0,labial
23,female,pir,228.4767638,547.5057853,961.208712,2883.819917,0.125896589,FALSE,coronal,0,labial
3,female,pir,271.6597476,531.427313,1423.879699,2765.27977,0.043174015,TRUE,coronal,1,labial
3,female,pir,232.6030347,483.0934997,1703.532421,3138.444108,0.053968575,FALSE,coronal,1,labial
4,female,pir,--undefined--,404.3063972,1975.666862,2912.473504,0.058192656,FALSE,coronal,1,labial
4,female,pir,195.8684514,345.9312843,2123.153677,3042.039714,0.050064377,TRUE,coronal,1,labial
5,female,pir,258.8466865,736.6990612,1630.215285,2924.26073,0.061960996,TRUE,coronal,1,labial
5,female,pir,220.9291772,626.7359078,1501.12554,2766.525334,0.105333693,FALSE,coronal,1,labial
6,female,pir,191.1736984,498.1544643,1871.563702,3178.159423,0.049384712,TRUE,coronal,1,labial
6,female,pir,206.5047405,467.7597051,1820.354148,2943.914367,0.072302232,FALSE,coronal,1,labial
7,female,pir,--undefined--,523.3665411,1217.560149,2981.797705,0.036699974,TRUE,coronal,1,labial
7,female,pir,207.2174043,622.2674793,1558.742787,2941.723945,0.048377239,FALSE,coronal,1,labial
8,female,pir,193.4195811,482.52366490000003,2080.707782,3257.243543,0.043472483,TRUE,coronal,1,labial
8,female,pir,203.7972918,497.0797371,2136.689661,3309.299751,0.10333787,FALSE,coronal,1,labial
9,female,pir,212.6080365,415.9174594,2141.699615,2600.633763,0.093853256,FALSE,coronal,1,labial
9,female,pir,215.2154601,400.470301,2066.684261,2872.234377,0.073654153,TRUE,coronal,1,labial
1,female,rim,247.5553213,451.3460271,2615.682512,3058.418834,0.12179952,FALSE,labial,0,coronal
1,female,rim,207.6434738,249.8736557,623.5990283,2140.753741,0.089899646,TRUE,labial,0,coronal
10,female,rim,239.3338884,503.7811921,886.6788131,2042.691723,0.052817669,TRUE,labial,1,coronal
11,male,rim,112.428992,468.6967205,1388.271537,2220.211234,0.094064066,TRUE,labial,1,coronal
11,male,rim,115.0038065,329.8943209,1876.728913,2853.807831,0.107907289,FALSE,labial,1,coronal
12,male,rim,119.3379963,306.8893895,1804.389472,2305.220789,0.046755504,TRUE,labial,1,coronal
12,male,rim,139.9253984,402.3126831,1859.635264,2301.101864,0.057369859,FALSE,labial,1,coronal
13,male,rim,100.6611941,406.0166492,1576.467833,2510.947646,0.120251558,FALSE,labial,1,coronal
13,male,rim,104.4620314,414.7464053,1591.12173,2425.302825,0.079630378,TRUE,labial,1,coronal
14,female,rim,199.0177514,403.6775967,1621.151021,2503.114256,0.038712433,FALSE,labial,1,coronal
14,female,rim,185.5139908,455.7258768,1722.679491,2676.902685,0.052485212,TRUE,labial,1,coronal
15,male,rim,150.6316837,474.2615485,1404.318912,2631.886513,0.069733341,TRUE,labial,1,coronal
16,male,rim,110.4788561,326.4759674,1813.593297,2624.618058,0.070253199,FALSE,labial,1,coronal
16,male,rim,119.4321179,351.6505909,1922.829998,2497.018186,0.07390303,TRUE,labial,1,coronal
17,female,rim,220.7718285,441.4792109,1620.441441,2734.059051,0.124059955,TRUE,labial,1,coronal
17,female,rim,209.4877777,408.5546915,1134.918444,1813.29756,0.073348177,FALSE,labial,1,coronal
18,female,rim,176.4337138,504.7810608,1897.599599,2990.118211,0.066119008,TRUE,labial,1,coronal
18,female,rim,182.7969353,509.4151237,1966.117391,2854.189587,0.073203188,FALSE,labial,1,coronal
19,female,rim,197.4612422,383.5999502,2623.332096,3093.393143,0.105830175,FALSE,labial,1,coronal
19,female,rim,198.5726692,353.6904965,2525.885979,3020.331383,0.065237779,TRUE,labial,1,coronal
2,female,rim,160.2963743,343.998621,2222.117338,2980.87295,0.078563365,TRUE,labial,1,coronal
2,female,rim,176.0701535,358.580513,1056.960797,2650.659863,0.138339839,FALSE,labial,1,coronal
20,female,rim,242.2906568,267.4980147,2234.942724,2564.046268,0.115940758,TRUE,labial,1,coronal
20,female,rim,219.825758,345.9700795,1970.222615,2453.332894,0.100685395,FALSE,labial,1,coronal
21,female,rim,168.1953687,415.2723728,2140.095392,3073.536987,0.155472978,FALSE,labial,1,coronal
21,female,rim,219.6712785,408.9087781,1494.2544580000001,2504.391913,0.123881989,TRUE,labial,1,coronal
22,female,rim,256.8091573,533.8644497,2069.496286,3356.02238,0.090230556,FALSE,labial,1,coronal
22,female,rim,238.138855,486.8383845,1642.063869,2112.783099,0.069643774,TRUE,labial,1,coronal
23,female,rim,--undefined--,359.4355016,2591.808871,3325.7526,0.14333496,FALSE,labial,1,coronal
23,female,rim,203.7012854,382.6640301,2675.477223,3369.414761,0.097466802,TRUE,labial,1,coronal
3,female,rim,207.0576188,406.9565654,2449.844722,3216.492071,0.073723488,FALSE,labial,1,coronal
3,female,rim,245.3984527,414.3899646,2456.109689,3188.185899,0.100745421,TRUE,labial,1,coronal
4,female,rim,152.3180843,330.6616657,2813.779793,3505.389696,0.134792438,FALSE,labial,1,coronal
4,female,rim,85.52783919,335.63585,2619.178115,3297.49221,0.101023434,TRUE,labial,1,coronal
5,female,rim,201.6591641,437.3253626,2038.839278,2899.139794,0.100686618,TRUE,labial,0,coronal
5,female,rim,176.0348097,638.0711816,1727.753511,3025.231449,0.122372967,FALSE,labial,0,coronal
6,female,rim,183.8341643,562.0057619,1114.956572,3085.274501,0.078710728,FALSE,labial,0,coronal
6,female,rim,188.092405,230.9201913,1712.197303,2932.233302,0.032589147,TRUE,labial,0,coronal
7,female,rim,182.3370814,465.6226833,2001.874381,3095.231906,0.106763562,FALSE,labial,1,coronal
8,female,rim,183.2918659,503.8316002,2723.276394,3429.398831,0.14667386600000001,FALSE,labial,1,coronal
8,female,rim,185.6520818,725.1146621,1720.138698,2921.203282,0.208291847,TRUE,labial,1,coronal
9,female,rim,195.0766176,374.5728924,2444.468113,2958.26685,0.144513982,TRUE,labial,1,coronal
9,female,rim,209.7038755,396.8240473,2703.341091,3003.297763,0.099972739,FALSE,labial,1,coronal
1,female,sinip,225.5618598,432.3260256,1540.808193,2871.043605,0.043985553,TRUE,labial,1,coronal
1,female,sinip,177.885538,522.6099368,1859.107811,2824.868067,0.087971107,FALSE,labial,1,coronal
10,female,sinip,162.2469476,508.4574462,1816.287725,2065.035756,0.067757143,TRUE,labial,1,coronal
10,female,sinip,146.9973139,521.6948014,1994.051057,3052.533193,0.086426065,FALSE,labial,1,coronal
11,male,sinip,102.4716062,453.1446576,1663.982388,3116.946405,0.060227097,TRUE,labial,1,coronal
11,male,sinip,108.0230701,444.131977,1509.581884,2613.165207,0.072308476,FALSE,labial,1,coronal
12,male,sinip,163.6744729,445.611872,1272.271756,2215.331236,0.037566358,FALSE,labial,1,coronal
12,male,sinip,131.3316533,286.604374,1507.865502,2341.202994,0.04103315,TRUE,labial,1,coronal
13,male,sinip,94.23430904,458.8324378,1392.764093,2346.536862,0.04040341,FALSE,labial,1,coronal
13,male,sinip,113.2486617,466.990686,1254.646442,2435.879917,0.044909313,TRUE,labial,1,coronal
14,female,sinip,228.4963292,452.6525655,1579.730529,2984.192901,0.058322958,FALSE,labial,1,coronal
14,female,sinip,199.0712087,342.6065582,1626.366807,2903.135048,0.033661857,TRUE,labial,1,coronal
15,male,sinip,161.0443661,504.5464392,1586.430501,2595.905893,0.08079473,FALSE,labial,1,coronal
15,male,sinip,159.0261027,499.7559518,1292.949729,2929.712002,0.075103383,TRUE,labial,1,coronal
16,male,sinip,113.7605067,440.7236476,1260.00767,2712.291045,0.055878719,TRUE,labial,1,coronal
16,male,sinip,109.7595571,438.23693,1406.480552,2739.185841,0.079302683,FALSE,labial,1,coronal
17,female,sinip,273.8772489,537.1190718,1647.045724,3226.73796,0.051652136,TRUE,labial,1,coronal
18,female,sinip,202.8315981,270.5602031,1673.315247,2757.4877069999998,0.100982223,FALSE,labial,1,coronal
18,female,sinip,178.3874671,401.226884,1847.819017,2998.863783,0.100982223,TRUE,labial,1,coronal
19,female,sinip,209.5971071,384.3990387,1632.666875,3143.960812,0.037692939,TRUE,labial,1,coronal
19,female,sinip,207.5218549,325.9963821,1780.327803,3102.555266,0.043491853,FALSE,labial,1,coronal
2,female,sinip,195.0425202,469.9295523,1665.241351,3058.514428,0.04440538,FALSE,labial,1,coronal
2,female,sinip,202.0891763,487.6967497,1621.080143,3114.457305,0.037573783,TRUE,labial,1,coronal
20,female,sinip,266.7778181,599.5492767,1602.308961,3132.555603,0.079327887,FALSE,labial,1,coronal
20,female,sinip,235.9072191,684.2643847,1523.467994,3131.924898,0.054919306,TRUE,labial,1,coronal
21,female,sinip,--undefined--,493.1029258,1591.178188,3247.449835,0.029099957,TRUE,labial,1,coronal
21,female,sinip,--undefined--,558.403037,1279.163443,2786.805138,0.1518248,FALSE,labial,1,coronal
22,female,sinip,--undefined--,443.2765658,1796.902427,2846.023,0.071157431,FALSE,labial,1,coronal
22,female,sinip,--undefined--,503.4070272,1752.288633,3456.418713,0.043855435,TRUE,labial,1,coronal
23,female,sinip,223.1983265,671.3358405,1792.993137,3342.630724,0.056469064,TRUE,labial,1,coronal
23,female,sinip,254.6306742,490.65616,1791.139953,3229.219949,0.054998253,FALSE,labial,1,coronal
3,female,sinip,162.8180241,433.5070458,1947.037217,3268.597776,0.042602106,FALSE,labial,1,coronal
3,female,sinip,208.4002718,400.8943876,1347.151302,1881.692319,0.027549312,TRUE,labial,1,coronal
4,female,sinip,186.5906378,387.2581291,2146.227957,3339.592795,0.067053264,FALSE,labial,1,coronal
4,female,sinip,--undefined--,571.9662682,1878.134597,3352.461022,0.05913413,TRUE,labial,1,coronal
5,female,sinip,209.0491492,653.4928674,1502.719516,3165.309298,0.023235373,TRUE,labial,1,coronal
5,female,sinip,173.3003693,731.5101085,1691.67048,2981.951236,0.038725622,FALSE,labial,1,coronal
6,female,sinip,184.8374549,563.5177636,1879.291238,3231.985731,0.053945958,TRUE,labial,1,coronal
6,female,sinip,189.4630592,490.2800171,1437.385951,3216.811714,0.067662679,FALSE,labial,1,coronal
7,female,sinip,182.5271244,536.4448541,1485.620394,3101.848994,0.033363613,TRUE,labial,1,coronal
7,female,sinip,184.3692014,548.9058262,1551.254167,3169.476165,0.078404491,FALSE,labial,1,coronal
8,female,sinip,178.0434866,618.60858,1657.961811,3381.402927,0.037782252,TRUE,labial,1,coronal
8,female,sinip,227.0736989,661.524743,1899.869449,3365.064391,0.07366178,FALSE,labial,1,coronal
9,female,sinip,171.3709021,517.1800904,1808.914347,3131.66932,0.035365564,FALSE,labial,1,coronal
9,female,sinip,185.2839441,433.9862391,1662.107695,3024.63971,0.029869936,TRUE,labial,1,coronal
1,female,sirt,224.7291017,421.8367784,1638.511797,2678.417438,0.059211322,TRUE,coronal,1,coronal
1,female,sirt,252.631736,571.8327124,1740.617623,2760.995497,0.052199794,FALSE,coronal,1,coronal
10,female,sirt,188.3887907,607.8103498,1757.32167,3220.023245,0.053080478,TRUE,coronal,1,coronal
10,female,sirt,176.6578067,591.3292412,1635.906873,2681.086773,0.056708353,FALSE,coronal,1,coronal
11,male,sirt,111.1407342,400.4843846,1494.520749,3394.636836,0.042848172,TRUE,coronal,1,coronal
11,male,sirt,120.2847311,497.543983,1440.103583,2367.557515,0.052283818,FALSE,coronal,1,coronal
12,male,sirt,156.882994,408.1734172,1286.137104,2404.454349,0.035354281,FALSE,coronal,1,coronal
12,male,sirt,137.540071,397.2565449,1235.208925,2426.910684,0.02691058,TRUE,coronal,1,coronal
13,male,sirt,113.8961367,470.3782687,1380.503391,2748.555623,0.037375206,TRUE,coronal,1,coronal
